author,ulasan,like,publis
@nunengzara,suara mu itu bang 🤩,0,2025-10-30T03:44:21Z
@TheNggathur,Masih ada gredeg2nya gak sih videonya?,0,2025-10-30T03:42:47Z
@zonasport_idn,"Model kamera belakang poco udah model jendela dri dlu kan ya
Bukan niru epon brarti",0,2025-10-30T03:42:34Z
@fiqri1770,"Ada chargernya, Ada chargernya, Ada chargernya...",0,2025-10-30T03:41:23Z
@ShegleGarage,"Ada unsur² LGBTQ+ nya gk, kyk sebelah ?",0,2025-10-30T03:40:19Z
@DB_kreatif_channel,Kalo 4 itu dibilang angka sial karena bahasa chinda dan jepang angka 4 itu shie yg artinya bisa 4 atau mati,0,2025-10-30T03:39:37Z
@adf4503,"Ya cuma nonton aja, beli salah satu aja kayaknya gadulu",0,2025-10-30T03:38:31Z
@rizkycassanova07,"Fitur yg ada kucing itu lucu sih, pasti para betina suka dgn hp kaya gini.. 😂",1,2025-10-30T03:37:51Z
@denfamily8710,w,0,2025-10-30T03:34:49Z
@firasiras7056,Sama seperti dari 5 tahun yang lalu..nonton doang kagak beli😅😅😅,0,2025-10-30T03:34:27Z
@kang.afid23,halo david sudah disini,0,2025-10-30T03:33:56Z
@sjwhipokrit7561,klo david udh ngreview hp berarti dia lg jelasin hp,0,2025-10-30T03:32:59Z
@ToRibaraYT,akhirnya ,2,2025-10-30T03:31:40Z
@dlaven108,ngoceh doang 10 menit bang,0,2025-10-30T03:31:15Z
@Sahurtungung,"siomay = worth to buy with valuable money
apel = bukan untuk kaum mendang mending

Sesimple itu",0,2025-10-30T03:29:33Z
@iyannugraha4142,tapi xiaomi dari dulu untuk hasil audio dari video dari luar atau outdoor itu selalu suara anginnya kenceng banget.,0,2025-10-30T03:28:12Z
@tamiandhanirasyidin6882,Tp kok cakepan xiaomi ya? 😅,0,2025-10-30T03:27:20Z
@rhonyzulkarnain-bc2ym,bukannya iphone yg niru xiaomi.. duluan desain poco,0,2025-10-30T03:27:08Z
@ariefrachmanhakim825,bang udah bahas Redmi K90 Pro Max dengan speaker "Bose" itu bang lebih menarik kerena jualan "Audio" bahas bang Redmi K90 Pro,0,2025-10-30T03:24:31Z
@rianopisial8864,Ipong 😂😂😂,0,2025-10-30T03:24:04Z
@sukrasiyoga9875,Masih nunggu Samsung s26 ultra nanti😊,0,2025-10-30T03:19:16Z
@nurmisyuari7479,Bang review vivo x300 pro dong,0,2025-10-30T03:18:49Z
@itauzlifah1042,gacocok buat aku yg suka jatohin hp 😢,0,2025-10-30T03:17:44Z
@victorlim1643,"Definisi ATM (Amati, Tiru, Modifikasi) 😅",0,2025-10-30T03:17:43Z
@nononene3079,Xiaomi is the best.....,0,2025-10-30T03:17:40Z
@yusufgani5035,Udh pake 2 minggu overall puas bgt,0,2025-10-30T03:16:47Z
@wandiexbae,"Bagusan Redmi K90 pro max, 
antutu 4 jt, speaker 3 biji dgn 1 woofer bose",0,2025-10-30T03:15:41Z
@ilmawan354,Akhirnya Review juga,0,2025-10-30T03:13:17Z
@oktavianusrooselvelt5366,"nama boleh sama bng tp fitur2, inovasi2 & Acc beda bng krn biarpun fitur2 Xiaomi 17 Pro Max segunung tp dia msh ksh changer di produk flagshipnya tdk sprt merk sebelah yg cm ikut2an ngilangin changer, tipis2in body kyk merk2 buah2an.. Xiaomi mah beda.. the best dah buat Xiaomi mah..",0,2025-10-30T03:13:11Z
@Masjoe22,Tahun2 terakhir ini Julukan chipset setrika sekarang dipegang oleh Qualcomm Snapdragon... 😂🥳🥳🥳,0,2025-10-30T03:12:31Z
@AlFath18,bisa jadi orang Xiaomi punya mata2 yg kerja di divisi desain nya iphone 😁😁😁,2,2025-10-30T03:11:46Z
@abanrenzy,wow,0,2025-10-30T03:10:58Z
@musicbagus6944,buat video konten masih lebih proper iPhone,0,2025-10-30T03:10:49Z
@ythiewi9726,Kalau ga masuk indo jadi nya beli dimana? Info donk,0,2025-10-30T03:10:00Z
@PakRTCliper,review akun genshin lu bang🙌,0,2025-10-30T03:05:33Z
@mrokimarak,Hyperse*,0,2025-10-30T03:05:30Z
@Hilman_Alfarizi_,Pasukan Vivo mana nih😂,0,2025-10-30T03:03:45Z
@KupukupuHijau-z9e,Hp banyak gaya 😂😂😂 tidak penting  mending beli hp murah yan strong seperti Spartan itu kata pepatah tiongkok,0,2025-10-30T03:02:17Z
@JhonlyJ-s9f8q,Desain nya niru IP17? Sedangkan anak perusahaan Xiaomi Poco udh dulu jir akar desain lapangan sepak bola tu Poco penemu nya,0,2025-10-30T03:01:18Z
@ardhillae,bagusssss bangetttttttttttt,0,2025-10-30T02:59:58Z
@deerpekatadeer4064,Lagi nunggu gadgetin review galaxy XR😊,0,2025-10-30T02:59:35Z
@edwardrusselldjemada8723,"Gw bukan gak seneng dengan produk xiaomi, tapi semua orang tahu iphone itu trend setter bukan follower. Dan biasanya yang lebih asli lebih disukai meskipun followernya punya sejuta kelebihan.",0,2025-10-30T02:57:14Z
@warung_dj4908,ayo bang redmi k90 pro max ditunggu bsg gadgetin,0,2025-10-30T02:56:03Z
@lintangramadhan1984,Sial kuadrat atau double hoki nih?,0,2025-10-30T02:55:13Z
@AhmadRIJALWIDIANTO,Tapi yah aku lebih tertarik ke xiaomi si karna jendela nya bermaafaat dibelakang jadi desain nya itu kek gak apa ya nggak sia sia gitu dia bikin lebar lengkungan di belakang bisa digunain nggak kaya iphone sama secara desain nya tapi nggak bermanfaat jendela nya jadi kek sia sia dibikin jendela lebar lebar 😭,0,2025-10-30T02:54:51Z
@pointhuman,baru 15 jam udh mau 1 juta beuhhhh pasti laris banget nih,0,2025-10-30T02:51:25Z
@agilalmunawar8371,Owner nya pintar cuman kasih minjam bisa promosi sehatga puluhan juta🫡,0,2025-10-30T02:51:09Z
@Ramcin06,"bayangin ip ngeluarin series ada qwerty, gw yakin pada ikutan tuh pasti",0,2025-10-30T02:50:20Z
@zeemrauzi,"Otw nabung buat 17 pro max nya Xiaomi, bagus parah",0,2025-10-30T02:49:36Z
@irwanmarwanto,di cina bukan angka 8 bikin hoki tapi angka 6. malah triple 6 terdengar seperti hoki.bole di search,0,2025-10-30T02:49:06Z
@minimilitia05,"21:35 Asli bang, gua harap semua hp ya bisa ada in fitur ini karena kebanyakan orang suka pake rear camera jadi bingung kalau foto bareng dan yg fotoin juga pingin ikut ke capture jadi ga bisa lihat foto, pas mau di jepret alhasil jadi sebagian ada yg ga masuk frame wkwkwk solusinya ya masih pake tripod sama bluetooth foto yg pake remote 😂",0,2025-10-30T02:46:52Z
@ahmadsolihin423,"layar belakangnya bisa dijadiin running text ngga bang pas ngevlog pake video blekang? jadi kya baca text di layar kecilnya, tapi tetep bikin viceo pake kamera belakang.",0,2025-10-30T02:44:21Z
@Masden1t0r,"Bang rekomen hp 1,5 fokus kamera&game ada ga ya",0,2025-10-30T02:43:34Z
@TiranaMauritania,bos review motorola g06 power dong,0,2025-10-30T02:40:43Z
@bahtiarramli1857,Jgn dilupain xiaomi 11 ultra..siapa ngikutin siapa cuyyy,0,2025-10-30T02:39:11Z
@Ustadz_Squidward562,"""Xiaomi niru iPhone"" salah aslinya ada Xiaomi MI 11 ultra liat dulu hp sebelumnya jangan langsung fomo",0,2025-10-30T02:38:17Z
@arisdarmawan,"Sorry bro I don't like this phone. Previously I wanted to buy this phone because it seemed interesting to me with its innovation. However, the battery doesn't last long. It's weird because it has a giant battery inside it. I think I will buy this phone if Xiaomi optimize its software.",1,2025-10-30T02:38:03Z
@yonirisqiyanto_,"Munculnya Iphone 17 Pro Max Bener² Buat Aku Kecewa 😂 Soalnya Dari Dulu Aku Pengagum Produk Apple (walau belum pernah nyoba) 😅 Kayak Keren Gitu Inovasinya, Apalagi Iphone SE Gen 1 Behhhhhhh Keren Banget Sih Tu Hp😅",1,2025-10-30T02:37:13Z
@shiroskunk,23:38 kamera depan dan kamera belakang. Suaranya lebih jernih kamera depan. Btw Xiaomi ini benar" menjual inovasi dll.,0,2025-10-30T02:30:36Z
@lambeturoh,"Sekuat dan secanggih apapun layar hp nya bg,tp klu di pakek warga +62 mu,pasti dipasangin anti gores lg,lebih parahnya, anti goresnya yg harga gocengan pula tuh,",0,2025-10-30T02:25:40Z
@miriokun2296,"awas bang di geruduk fans ip yg penuh inovasi,,haha

Transsion Holding sedang memantau,,haha",0,2025-10-30T02:24:05Z
@rexxel8867,"kaget juga liat harganya kisaran 16jtaan mungkin harga resmi indo kah?
soalnya barusan cek di toko ijo ada yg jual 27jt udah lebih 10jt wkwkwk",0,2025-10-30T02:23:12Z
@putrapurwodadi185,Kalo buat jangka panjang iphone jadi pilihan utama.. kalo soal sekedar buat fomo xiaomi bisa di pikirkan,0,2025-10-30T02:23:08Z
@Gaskeunnnn,Bg info lowongan kerja bg buat merubah ekonomi saya bg 😢 kerja apa aja jadi bg aku siap😢,0,2025-10-30T02:22:05Z
@andida01,Melihat kolom kamera antara iphone 17 pro dan xiaomi 17 pro...kayak melihat hape klasik dan modern...iphone kayak betul-betul kecolongan dan kena sliding telak hape android kali ini ???😰,0,2025-10-30T02:20:38Z
@NadiaSyifacahyani,*Xiaomi 17 Pro Max dengan harga 15 jt an kok kemasan dusnya kok agak kaki lima kurang mewah sih* 😅😅😅,0,2025-10-30T02:20:26Z
@muhammadvikaputrapangestu5578,bang david gatau ya kalo seri ini gabakal masuk global?,0,2025-10-30T02:18:37Z
@rafliardiansyah2856,bang review Tecno spark 40 pro+,0,2025-10-30T02:18:17Z
@AndreasRizkyP,layar oled dibelakang head to head sama chipsetnya di posisi yg sama tinggal nunggu layarnya burn,0,2025-10-30T02:15:42Z
@KoryFv,Xiaomi lagi recall recallin hp minim invoasi,0,2025-10-30T02:13:51Z
@tanyadegurechaff203,"Damn, hape gw masih nangking di kiri bawah wkwkw.",0,2025-10-30T02:13:05Z
@nurdinharipin2206,😀,0,2025-10-30T02:09:56Z
@AsharJi-s7y,"bg review iqoo Z10R 5G

bg review",0,2025-10-30T02:09:02Z
@ericsusanto3321,"Andai tulisan Leica-nya di body belakang, sama dengan logo Leica yang bunderan merah itu. Makin gahar nih",1,2025-10-30T02:09:00Z
@Vin._.ofeciaal,Karna kalau 16 pro max mirip  banget buah apel nya..jadi dia ambil 17promax jadi Xiaomi sedikit majuiin,0,2025-10-30T02:08:05Z
@mbambongonad245,"Ip kan jg part byk dr cina,semakin dlm km jd buyer dipabrik lain tinggal kpn produkmu itu dibuat versi mereka",0,2025-10-30T02:04:17Z
@MARKICOB9,mamah mau😭😖,0,2025-10-30T02:00:25Z
@hermanmilan7263,"Bang ....
Coba pas Review, sekalian di coba buat main game efootball dengan grafis tertinggi.
Masih enak gak bang?",0,2025-10-30T01:57:51Z
@BintangOfficial_,bagus bang,0,2025-10-30T01:56:58Z
@CFC_LAMPUNG,Jauh bang kameranya sama iPhone,0,2025-10-30T01:56:37Z
@rambo12a1,Xiaomi pro mag (obat maag) 😂,0,2025-10-30T01:54:50Z
@thefool876,Poco mah kakaknya kali bang soalnya dia lahir duluan 😂,0,2025-10-30T01:53:45Z
@miswangrandboy9135,Bang ada hp 2 jutaan ngk bang yang ngk kepakek biar saya beli bang,0,2025-10-30T01:53:19Z
@CFC_LAMPUNG,Intinya iPhone itu selalu d contek,0,2025-10-30T01:52:59Z
@user1412-n8v,udah kode nih. "BELUM" resmi masuk...,0,2025-10-30T01:49:38Z
@WachidIrawan-l7x,Masalah bulus aja di permasalahkan to vid vid,0,2025-10-30T01:49:24Z
@crowmrf02,4:08 apple mana bisa kyk gitu,7,2025-10-30T01:49:23Z
@KucingLetoy,Hasil kameranya kerenn,0,2025-10-30T01:49:11Z
@ceritainspiratif-01,Pertanyaan paling utamanya adalah apakah anda ada uangnya untuk membeli salah 1 hp ini??😅😅,0,2025-10-30T01:48:26Z
@CFC_LAMPUNG,Tetep aja hp android,0,2025-10-30T01:47:42Z
@mono1385,"Lah mending gk ush ada kamera depannya itu, buat selfie udh jos bgt pake kamera belakangnya",0,2025-10-30T01:47:17Z
@tanganayah,tungguin aja bentar lagi itel dan kawan mau bikin yang ada layar di belakang ya . he" ..,2,2025-10-30T01:46:45Z
@kazuki-l5c,Gas red megic 11 Pro,0,2025-10-30T01:45:18Z
@Damrius_Channel,Hanya Vivo yg jago atur suhu hp,0,2025-10-30T01:45:08Z
@ossa2820,"Apakah xiaomi masih ada iklan yang mengganggu walau sudah di nonaktifkan tapi masih ada nongol iklan, bahkan digalery pun ada iklan, padahal udah di setting biar gak ada iklan. Sbg pengguna xioami saya merasa sudah cukup dan say goodbye",0,2025-10-30T01:43:37Z
@suzaku4896,"16 itu di Tarot adalah The Tower atau Menara Kehancuran, simpelnya kehancuran. Yap. Bisa jadi alasan juga~",0,2025-10-30T01:43:15Z
@imamalgazali1137,"samsung sering nyikut, Xiaomi langsug tendang",0,2025-10-30T01:42:29Z
@Zaky-Sanさん,"bg 
lu kenapa gk pernah pake wuthering waves buat gaming test selalu cuma genshin",0,2025-10-30T01:41:30Z
@ferdausalamsyah1600,Wah mntab..... Gw doain lu semua... semoga bisa kebeli,257,2025-10-30T01:39:27Z
@claseazul-x,"brand cina kalo gak niru nama dan konsep iphone ya gak idup mereka, kasian masih ikutin apple dan gabisa kalahin gengsi pamor apple, disuruh pake xiaomi 17 pro max ini? asli ogah, malu iya apalagi pas ditanya itu seri hape apa, fix malu parah jawabnya kaya lo make itel s25 ultra yg jiplak samsung s25 ultra, more than freaks",0,2025-10-30T01:39:26Z
@lianggaputra,Jiplak iphone bgt bahkan lewatin xiaomi 16 biar bisa niru iphone 17,0,2025-10-30T01:39:11Z
@mbakining,Nyimak sheringnya,0,2025-10-30T01:33:58Z
@ershanhasan10,Akhirnya,0,2025-10-30T01:33:07Z
@infomakesense11,"09:10 Masyaallah, ❤ 𝗕𝗘𝗥𝗞𝗔𝗛𝟵𝟵 🔴 bikin takjub! Visualnya kece, ceritanya mengalir dengan indah, dan untungnya luar biasa. Hiburan yang bikin ketagihan! ✨",1,2025-10-30T01:31:06Z
@febyarief5581,Wih xiomi keren sich...,0,2025-10-30T01:30:55Z
@rendywibowonugraha,"Para pemakai iPhone punya alasan berbeda dalam memilih handphone, mereka punya alasan yang lebih mengutamakan siapa dan kenapa brand tersebut harus dibeli. Mereka tidak peduli dengan apa spec nya. Itulah luar biasanya Apple dalam membuat product, mereka bisa menjadikan konsumen nya tidak perlu melihat apa spec yang ada pada gadget nya, mereka tinggal percayakan kepada Apple. Jadi sampai kapanpun pemakai iPhone di roasting tidak akan bisa mereka pindah dengan mudah hanya karena spec atau apa fitur dari brand lain.",6,2025-10-30T01:30:46Z
@milaniakinawatibayan8589,"6.05 : sy pikir tdk perlu berlebihan, walaupun terasa aneh, toh plastik itu biasanya lgsg dibuang atau kalau disimpan, nggak dipakai pakai lg.",0,2025-10-30T01:30:05Z
@mochamadadygamaarsawijaya3580,"kalo udah di jual di indo, di review lagi bang, biar tau beda nya, suka bangeett sama ni hp",0,2025-10-30T01:28:06Z
@PamanAriefN,"kemarin hari selasa gw dateng ke xiamoi official store di aeon mall bsd, kata mas2 salesnya Xiaomi 17 Pro belum masuk indonesia dan katanya gak bakal jual di konoha, klo iya harganya juga mehong",0,2025-10-30T01:25:55Z
@filmogrhap,"Halo bang david & team, request lagi ya. Tolong bikin riview mic untuk ngonten atau rekaman dibawah 1jt 🙏 terimakasih",0,2025-10-30T01:24:09Z
@harapansinar8687,"bang david, ditunggu barang2 anehnya... buat kaum rebahan.",1,2025-10-30T01:23:55Z
@FRIKS-n9v,Nanti layar depan blakang,0,2025-10-30T01:23:10Z
@jonediaryandi,10:47 : minggir oey,2,2025-10-30T01:21:35Z
@rullyramadhan7744,"iPhone niru Xiaomi , Xiaomi lebih dulu di varian Xiaomi 11 ultra",10,2025-10-30T01:19:47Z
@RockyBlack-z6i1h,"Jago memang xiaomi,sampai sekarang  pakai produknya",0,2025-10-30T01:19:22Z
@hobbogaming3430,poco m3 itu,0,2025-10-30T01:19:16Z
@teoalfian825,Nyari yang bikin komen viral di fb,0,2025-10-30T01:17:11Z
@kevinmatano48,bang lampu dibelakang ente goyang2 annoying banget 🙏,0,2025-10-30T01:16:35Z
@f.312.y9,Meski udah banyak di review orang Laen..tapi tetep nunggu David mereview..,0,2025-10-30T01:14:08Z
@nicoooticooo,itu artinya xiaomi ini sudah PD head to head,0,2025-10-30T01:13:34Z
@ziqialaudinnaufal729,Bang bikin rekomendasi HP buat akhir tahun ini 😁,0,2025-10-30T01:09:17Z
@samsudinsahabatputiiin5193,pada berdebat gw nonton pakai samsung a13 lcd seretak hubungan hamish daud dan raisa.,0,2025-10-30T01:07:31Z
@Baturdaya12,"gak jadi beli deh,soal nya hasil yang di rekom mas David gak work...next lah.....",0,2025-10-30T01:07:19Z
@Bryantrip,Tapi asli keren bnget co xiomi 17 pro max,0,2025-10-30T01:06:48Z
@PiknikAsik,Hallo kak david😊 kembali',2,2025-10-30T01:06:09Z
@denikooo-py4co,14:47 battery gede tapi tidak lebih irit dri ip 17 pm masa cuma beda 4 menit😂,1,2025-10-30T01:05:20Z
@arisdwipurnomo7243,Gue pake android dan iphone..tp untk thn ini iphone stay di 16pm yg upgrade androidny ke xiaomi 17,6,2025-10-30T01:05:11Z
@bugiarman8324,"ganti jadi pro max, 'mungkin' karena takut brandnya jadi mirip merek produsen susu bang, 😁",0,2025-10-30T01:04:32Z
@HereIsKhansu,"jujur gw gk kepikiran gimana xiaomi tuh bikin desain untuk produk masif, kek pabriknya tuh apa gak berubah-berubah bentuk kali ya ketika ngubah desain, belom lagi itu lcd belakang harusnya custom soalnya ngeblend bareng kamera, belom lagi kepikiran sertifikasi dkk",70,2025-10-30T01:00:31Z
@xxyrunna,"sebagai iphone user, emang iphone 17 pro  ini inovasi design nya ngawur banget sih wkwk masih suka design ip 16 pro/pro max nya sih",0,2025-10-30T00:59:42Z
@robbys4869,XIAOMI cerdasss,0,2025-10-30T00:59:05Z
@I_am_groot313,Ya salah I-Phone sendiri sih modelnya malah ga iphone bgt malah kaca poco.. Dan xiaomi pun memasak,0,2025-10-30T00:58:49Z
@ariesabrawie8397,"Gila, durasi unik layar belakang lama bgt 🤣🤣🤣",1,2025-10-30T00:57:55Z
@arieon7,nah ini,0,2025-10-30T00:57:37Z
@darxkoo,"Bang sekelas Reviewer gadget besar kayak lu masa cuma mampu minjem, giliran iphone lu beli giliran xiaomi lu modal minjem. Lu sangat ga respect sama mi fans Indonesia",1,2025-10-30T00:55:36Z
@findysin-tw4qw,poco😂,0,2025-10-30T00:53:05Z
@julinuryanto,"Xiaomi 16 Pro Max itu desainnya mirip iPhone 17 Pro belakangnya ga ada layarnya, hanya frame biasa seperti iPhone 27 Pro",0,2025-10-30T00:52:47Z
@zimmyfahreza,ODDO FIND X9 PRO bg david😂,0,2025-10-30T00:46:14Z
@firzharf2438,Yg datang kesini gara gara postingan ig🗿,0,2025-10-30T00:45:44Z
@febri9847,8:14 Poco X65G ku di sandingkan dengan promax hahahah,1,2025-10-30T00:43:39Z
@HanifAlfathoni-n2r,"BANG Review NUBIA FOCUS 2 bang Yang Masi fresh itu bang
Penasaran bgt bang😅",0,2025-10-30T00:42:10Z
@victorsampekaa3398,perasaan banyak yang varian pro max tapi ga kepasar global aja,0,2025-10-30T00:41:59Z
@John_hards,"Di china sendiri iphone 17 series laku keras.situs resmi apple sampe down karena lonjakan traffic pre order,samalah di indonesia..yg di tunggu2 bkn xiaomi 17 pro max,pastilah iphone 17 series..so,what do you guys think",0,2025-10-30T00:40:26Z
@thirdchild9586,bang bahas sony xperia 1 mark vii,0,2025-10-30T00:40:14Z
@rizkione9918,Xiaomi tetap paling laris di pasaran Indonesia 😅,0,2025-10-30T00:38:39Z
@Alvareys,"Ini bukan cuma perang teknologi. Pihak Cina sengaja seakan mengatakan ""hey amerika, kami sebenarnya lebih kuat daripada kalian"". Semua terkait perang dagang kedua negara.",0,2025-10-30T00:38:35Z
@Jirolukid,Bagian belakang Niru Nokia N8 . 😅,0,2025-10-30T00:37:40Z
@tonystark0990,2025 iphone di roasting abis2an.. gw bilang sih percuma.. klo mau Roasting langsung di depan muka nya Tim cook..,0,2025-10-30T00:36:46Z
@WhySumatera,Mantapnyo jooossss uhuiyyyy 😊,1,2025-10-30T00:33:09Z
@mjefri5365,Riview IQOO Z10R bang,0,2025-10-30T00:32:01Z
@irfanwibowo1292,"Diawal saat buat ngegame jd panas, mungkin krn dobel layar dn makan baterai lebih banyak, mesin kerja ekstra bang.",0,2025-10-30T00:29:18Z
@ObbeFamily,Next find x9 pro bang..😊,0,2025-10-30T00:28:46Z
@GMsixStudio,Nonton pake poco f7 aja ngerasa udah megang HP dewa apalagi xiaomi 17 Promek beuhh,0,2025-10-30T00:24:45Z
@firkhafie,Nunggu edisi khusus warna oren 🤭,0,2025-10-30T00:23:14Z
@ramaalghazi1065,"Gelar tikar ngopi sambil nyimak , cuma nyimak lo ya..gak kepikiran bisa beli😂😂",1,2025-10-30T00:19:51Z
@DidanAdriansyah-l6f,"Bang saranin dong hp bagus dari xiomi, yang buat game lancar dan kamera bagus buat konten",0,2025-10-30T00:16:09Z
@hanrecovery_,"Gue tebak pasti next versi (Xiaomi 18 pro/max) kamera Ultrawidenya pindah ke dlm frame jd mirip iPhone 17 pro/max, utk versi ini sih bisa aja buat gitu... Cuma ditahan aja 😏🤭🤣",0,2025-10-30T00:14:52Z
@Ubah.Mindset,"Di hyper OS 3 nanti, jadi bisa ada dynamic island nya, jadi makin ngeri",0,2025-10-30T00:13:16Z
@ADDZUL2,Bang kacamata yg bang David pakai itu meta ray ban kah? Harga berapa itu bang kacamatanya?,0,2025-10-30T00:12:08Z
@HanifAlfathoni-n2r,BANG Review NUBIA FOCUS 2 bang Yang Masi fresh itu bang😅,0,2025-10-30T00:11:10Z
@HanifAlfathoni-n2r,BANG Review NUBIA FOCUS 2 bang Yang Masi fresh itu bang😅,0,2025-10-30T00:10:58Z
@HanifAlfathoni-n2r,BANG Review NUBIA FOCUS 2 bang Yang Masi fresh itu bang,0,2025-10-30T00:10:30Z
@mamahjowo,"apalah daya baru bisa beli F7 senengnya minta ampun😂
sesuaikan dompetmu wahai manusia",1,2025-10-30T00:08:51Z
@hackerAI-q8k,"Di layar belakangnya bisa buat main game , tapi harus di tambah case consoul buat operasikanya",4,2025-10-30T00:08:10Z
@RudyNurwandy,"SEBAGAI TUKANG SERVICE,,,TIDAK MENYARANKAN MEMBELI XIAOMI DAN POCO,APAPUN BENTUKNYA..👌",0,2025-10-30T00:07:10Z
@NafasMatic,Sedang menunggu review X300 PRO,0,2025-10-30T00:06:49Z
@emingeming4860,Kan xiomi pabrikan ipon,0,2025-10-30T00:06:46Z
@rq038,infonya bang layar dibelakang bisa buat vidio call gk?,0,2025-10-30T00:03:46Z
@hackerAI-q8k,Kenapa nama brand memberi nama promax sedangkan promag gak jauh jauh dari obat sakit mag bacanya pun mirip kenpa gak promin atau proplus,0,2025-10-30T00:02:57Z
@deltawiratama8216,Yang Rom global udah launching belum sih?,0,2025-10-30T00:02:10Z
@waqfulwaqti3113,Xiaomi mau ngajarin kita kalo branded price itu ga worth it buat kaum mendang mending..,0,2025-10-30T00:01:19Z
@mmmetiu,bang,0,2025-10-30T00:00:26Z
@AvastaAfsena,Sial kuadrat 😂😂😂😂😂,0,2025-10-30T00:00:22Z
@ifulrozi808,Info Gcam bang 😅,0,2025-10-30T00:00:02Z
@SyafianaChannel,Padahal iphone yang niru POCO😂😂😂,0,2025-10-29T23:59:09Z
@nazwarave,"""takut sial kuadrat""
double sama quarter itu 2:4 bang...",0,2025-10-29T23:57:41Z
